"user","ML1","ML3","ML2"
210,-0.35061743644105,-0.406880156882961,0.413212130639994
211,0.394419587812043,0.590674062825138,0.451963023627373
212,0.770980843285748,0.714117247091471,0.942468465858781
213,1.03247743233284,0.846291319059611,0.79584404502817
214,0.775146479771454,0.861266958552228,1.13159805773472
215,0.741683330924229,0.609918411733643,0.0373141261794475
216,-0.0109262708954145,-0.112795504852353,-0.184684789801449
217,-0.410819537964503,-0.262965549385538,-0.228771412552409
218,0.0780853173318635,0.00535274203841515,0.651125883006316
219,0.815417793622148,0.726326241409675,0.806004760426025
220,0.0832503251505953,0.127729147341814,-0.200984171201637
221,-0.134042160080361,-0.17187405897372,-0.0373038954732369
222,-0.0682796185793458,-0.144937273725221,0.667649512883967
223,0.272727666358415,-0.17916807649161,-0.326913170170337
224,-1.17814863266732,-1.26327034985334,-0.653675831953888
225,-0.267142488818896,-0.0489815922360475,-0.238664382129808
226,0.0501107830120341,-0.159541118398395,0.524619537968201
227,0.654738301783024,0.775509408563277,0.560123535657694
228,0.573991217521864,0.226621467000374,0.120692042597193
229,0.214279479862587,0.1499379089596,-0.164167715247973
230,0.971006684707602,1.34185424565169,2.01836304367351
231,1.63907084095916,1.34384448970509,1.80771400132573
232,0.896904736089864,1.27918727135881,1.40533484730295
233,-0.341985683371139,0.260804938994053,1.50193112347623
234,0.73620374801702,1.46237639713788,1.32784424492755
235,1.37882291878822,1.3614519495008,1.46473401323904
236,0.439504301781709,1.00796130810644,1.7208913386026
237,-0.649916328249097,-0.202075472531285,1.08799468595716
238,1.34957313821649,1.36750340254404,0.964561884562807
239,1.66505478198964,1.33988182578514,1.61046651500976
240,1.6859057098373,1.34932722994105,1.88182035921403
241,1.28738956642314,1.29404012484535,2.07970713443052
242,0.889261090969659,1.22036326169424,1.11310352612382
243,1.06497672205127,1.09062031083969,1.52150279067791
244,0.735022037272027,0.953494648846521,1.24692145476979
245,1.23485366219514,0.993690695838498,1.98549189824179
246,1.370186160935,1.40265547112972,1.33982522913166
247,1.63904075818254,1.34535677767136,1.8407695346972
248,0.934192695649494,1.36425815858897,1.43348722607382
249,0.814335390306365,1.54836185928847,1.43945658862254
250,1.69290056879661,1.31984979417024,1.70642462865806
251,0.841747679087605,1.10902630186942,1.29885391314423
252,1.7273672533724,1.38805614206972,1.52460395537949
253,1.14598807107753,1.26584586924806,1.47782353221055
254,0.927244237546285,1.15944376277826,0.972769323390877
255,1.37569474002613,1.35630591156809,1.55120040413734
256,0.646861411628561,1.18801975313264,1.30243470359713
257,1.21665004766778,1.50465704657451,1.28548585016196
258,1.34404601375827,1.35939207041215,1.1375810657223
259,1.69508115022046,1.35780663138312,1.4917194272994
260,1.66039712536917,1.32732141291861,1.63814324782292
261,1.05819732470277,1.32368781318022,1.12050222942219
262,1.66658628717699,1.33729822118053,1.46284371995378
263,1.66667559028253,1.33680044766611,1.44707359565886
264,0.540489025383503,0.536547459036872,0.51518008194237
265,-0.792013714268802,-0.689877358069651,-0.122909169087968
266,0.281036336764351,0.0454068261892693,-0.476693490434796
267,0.471443663611031,0.198484277319885,-1.06201993537885
268,-2.16281305006132,-0.985772136260518,-0.0088447465350829
269,-2.55166734876696,-0.968878696757572,0.342032106850014
270,-0.349581417399994,0.336438272491002,-0.208860332686016
271,-0.519376958160399,-0.897689248240336,-1.78179349057132
272,0.911459391698647,0.524330185771972,0.225405265932529
273,0.572727170953933,0.490807693975008,0.330629674462037
274,0.281599020669075,-0.0534846926664797,-0.125879552352559
275,-0.294285911975899,-0.718460832973441,-1.80144059723742
276,-0.545269978008854,-0.452466910969666,-0.569150636263496
277,0.345081331630317,-0.0720458225201099,-0.375533270618618
278,-1.56417613798365,-0.598920997907128,0.0998638129987323
279,-1.40241210642438,-0.881290194999047,0.222827182489249
280,0.697273651735915,0.332882645650065,0.591142851772504
281,-1.68726511457651,-0.764307189985975,0.493742763753848
282,-0.108333781003028,-0.195665517023377,-0.0941121829859738
283,-0.467230165758151,-0.524451154761203,0.066132380088813
284,-0.153953097101725,-0.200078217669784,-0.0874422330594384
285,0.437806686838143,-0.0895581021988253,0.0264070645804239
286,-0.324064324868251,-0.25732279631399,0.25117597006551
287,-0.165336108183007,-0.25677802852804,-0.561689048970437
288,-0.100757074989925,-0.391461578337992,1.09135632373643
289,-0.232179717256457,-0.409475719824524,-0.510916442743644
290,-0.0967682082977465,-0.377309034701661,-0.079914582405064
291,-0.000333058083019014,0.153228101215982,-0.0386197507015624
292,0.312020712288996,-0.0024987344450505,-0.33113573144789
